signal_date,entry_weekday,status,reason,distance,width,take_profit,stop_loss,minimum_credit,expiry,entry_date,exit_date,lot,raw_credit_points,effective_credit_points,gross_pnl,costs,net_pnl,dte_at_signal,dte_at_entry,nifty_reference_signal,nifty_reference_entry,put_long,put_short,call_short,call_long,put_long_entry,put_short_entry,call_short_entry,call_long_entry,put_long_exit,put_short_exit,call_short_exit,call_long_exit,wing_width_points,max_loss_points,max_loss,lower_breakeven,upper_breakeven,return_on_capital,return_on_max_loss,eod_exit_reason,conservative_intraday_min_pnl_points,conservative_intraday_min_pnl,conservative_intraday_min_pnl_day,conservative_bound_is_not_fill,window,selection_train_start,selection_train_end,selected_score,oos_fixed_lot_equity,oos_fixed_lot_drawdown
2025-06-26,3,TRADE,EXECUTED,0.0125,300,0.4,1.0,10.0,2025-07-03,2025-06-27,2025-06-30,75,52.45000000000001,50.45000000000001,6562.5,106.37905865,6456.12094135,7,6,25551.0,25750.2,24900.0,25200.0,25900.0,26200.0,12.55,28.1,46.8,9.9,8.5,30.2,23.1,5.75,300.0,247.54999999999998,18566.25,25147.55,25952.45,0.0645612094135,0.3477342458143136,take_profit_eod_mark,62.900000000000006,4717.5,2025-06-30,True,2025,2015-01-01,2024-12-31,0.27074799823358275,2144362.7922583744,0.0
2025-07-01,1,TRADE,EXECUTED,0.0125,300,0.4,1.0,10.0,2025-07-03,2025-07-02,2025-07-03,75,18.55,16.55,1102.5,96.89513869999999,1005.6048613,2,1,25643.3,25546.1,25000.0,25300.0,26000.0,26300.0,2.75,20.25,1.8,0.75,0.15,0.25,0.15,0.1,300.0,281.45,21108.75,25281.45,26018.55,0.010056048613000001,0.047639242555812165,take_profit_eod_mark,12.3,922.5,2025-07-03,True,2025,2015-01-01,2024-12-31,0.27074799823358275,2145368.397119674,0.0
2025-07-04,4,TRADE,EXECUTED,0.0125,300,0.4,1.0,10.0,2025-07-10,2025-07-07,2025-07-08,75,32.75,30.75,3288.75,100.93418142499999,3187.815818575,6,3,25540.1,25538.9,24900.0,25200.0,25900.0,26200.0,10.0,33.3,12.2,2.75,4.0,12.15,8.55,1.6,300.0,267.25,20043.75,25167.25,25932.75,0.031878158185749995,0.1590428846186467,take_profit_eod_mark,31.200000000000003,2340.0,2025-07-08,True,2025,2015-01-01,2024-12-31,0.27074799823358275,2148556.212938249,0.0
2025-07-10,3,TRADE,EXECUTED,0.0125,300,0.4,1.0,10.0,2025-07-17,2025-07-11,2025-07-14,75,67.65,65.65,10256.25,110.818979075,10145.431020925,7,6,25421.9,25223.4,24800.0,25100.0,25750.0,26050.0,23.85,84.8,9.95,3.25,19.6,89.5,5.35,2.15,300.0,232.35,17426.25,25032.35,25817.65,0.10145431020925,0.5821924407675203,take_profit_eod_mark,107.60000000000001,8070.000000000001,2025-07-14,True,2025,2015-01-01,2024-12-31,0.27074799823358275,2158701.643959174,0.0
2025-07-17,3,TRADE,EXECUTED,0.0125,300,0.4,1.0,10.0,2025-07-24,2025-07-18,2025-07-21,75,54.0,52.0,5602.5,105.41730529999998,5497.0826947,7,6,25174.6,25032.3,24550.0,24850.0,25500.0,25800.0,19.05,63.35,13.65,3.95,6.8,23.65,10.1,2.25,300.0,246.0,18450.0,24796.0,25554.0,0.05497082694699999,0.297944861501355,take_profit_eod_mark,51.599999999999994,3869.9999999999995,2025-07-21,True,2025,2015-01-01,2024-12-31,0.27074799823358275,2164198.726653874,0.0
2025-07-24,3,TRADE,EXECUTED,0.0125,300,0.4,1.0,10.0,2025-07-31,2025-07-25,2025-07-28,75,62.60000000000001,60.60000000000001,11958.75,112.315855175,11846.434144825,7,6,25095.4,24850.4,24450.0,24750.0,25450.0,25750.0,20.9,77.5,10.05,4.05,29.15,127.35,5.35,2.7,300.0,237.39999999999998,17805.0,24687.4,25512.6,0.11846434144825,0.665343114003089,take_profit_eod_mark,65.80000000000001,4935.000000000001,2025-07-28,True,2025,2015-01-01,2024-12-31,0.27074799823358275,2176045.160798699,0.0
2025-07-31,3,TRADE,EXECUTED,0.0125,300,0.4,1.0,10.0,2025-08-07,2025-08-01,2025-08-04,75,76.15,74.15,8193.75,111.07177197499999,8082.678228025,7,6,24771.9,24627.2,24150.0,24450.0,25100.0,25400.0,34.2,98.9,16.4,4.95,10.5,34.5,16.25,3.15,300.0,223.85,16788.75,24373.85,25176.15,0.08082678228025,0.4814341882525501,take_profit_eod_mark,79.10000000000001,5932.500000000001,2025-08-04,True,2025,2015-01-01,2024-12-31,0.27074799823358275,2184127.839026724,0.0
2025-08-05,1,TRADE,EXECUTED,0.0125,300,0.4,1.0,10.0,2025-08-07,2025-08-06,2025-08-07,75,12.7,10.7,656.25,96.36889977499999,559.881100225,2,1,24707.8,24634.9,24050.0,24350.0,25050.0,25350.0,3.25,14.6,2.3,0.95,0.15,0.2,0.1,0.1,300.0,287.3,21547.5,24337.3,25062.7,0.005598811002249999,0.025983575831302935,take_profit_eod_mark,2.4999999999999982,187.49999999999986,2025-08-07,True,2025,2015-01-01,2024-12-31,0.27074799823358275,2184687.7201269493,0.0
2025-08-08,4,TRADE,EXECUTED,0.0125,300,0.4,1.0,10.0,2025-08-14,2025-08-11,2025-08-12,75,41.0,39.0,4173.75,101.572056875,4072.177943125,6,3,24441.1,24627.9,23800.0,24100.0,24750.0,25050.0,4.8,11.45,40.55,6.2,2.3,7.1,16.35,2.5,300.0,259.0,19425.0,24059.0,24791.0,0.04072177943125,0.20963593014800516,take_profit_eod_mark,39.85,2988.75,2025-08-12,True,2025,2015-01-01,2024-12-31,0.27074799823358275,2188759.898070074,0.0
2025-08-14,3,TRADE,EXECUTED,0.0125,300,0.4,1.0,10.0,2025-08-21,2025-08-18,2025-08-19,75,69.44999999999999,67.44999999999999,10181.25,107.73185112499999,10073.518148875,7,3,24684.7,24966.8,24050.0,24350.0,25000.0,25300.0,3.3,6.8,80.1,14.15,1.55,2.55,76.3,7.0,300.0,230.55,17291.25,24280.55,25069.45,0.10073518148875,0.5825789430420011,take_profit_eod_mark,95.44999999999999,7158.749999999999,2025-08-19,True,2025,2015-01-01,2024-12-31,0.27074799823358275,2198833.416218949,0.0
2025-08-21,3,TRADE,EXECUTED,0.0125,300,0.4,1.0,10.0,2025-08-28,2025-08-22,2025-08-25,75,58.40000000000001,56.40000000000001,5486.25,104.96797782499999,5381.282022175,7,6,25122.5,24898.2,24500.0,24800.0,25450.0,25750.0,18.3,72.15,7.45,2.9,4.35,21.05,3.4,1.35,300.0,241.6,18120.0,24741.6,25508.4,0.05381282022175,0.29698024404939294,take_profit_eod_mark,58.80000000000001,4410.000000000001,2025-08-25,True,2025,2015-01-01,2024-12-31,0.27074799823358275,2204214.698241124,0.0
2025-08-28,3,TRADE,EXECUTED,0.0125,300,0.4,1.0,10.0,2025-09-02,2025-08-29,2025-09-01,75,15.349999999999998,13.349999999999998,1237.4999999999998,97.30768640000001,1140.1923135999998,5,4,24496.3,24568.5,23850.0,24150.0,24850.0,25150.0,3.1,12.95,7.7,2.2,1.75,2.8,5.0,0.9,300.0,284.65,21348.75,24134.65,24865.35,0.011401923135999997,0.05340791913343872,take_profit_eod_mark,12.199999999999998,914.9999999999998,2025-09-01,True,2025,2015-01-01,2024-12-31,0.27074799823358275,2205354.890554724,0.0
2025-09-02,1,TRADE,EXECUTED,0.0125,300,0.4,1.0,10.0,2025-09-09,2025-09-03,2025-09-04,75,27.800000000000004,25.800000000000004,3438.75,100.71735327500001,3338.032646725,7,6,24691.8,24813.1,24050.0,24350.0,25050.0,25350.0,7.65,19.95,19.0,3.5,4.15,11.8,18.0,3.6,300.0,272.2,20415.0,24322.2,25077.8,0.033380326467250004,0.16350882423340682,take_profit_eod_mark,26.900000000000002,2017.5000000000002,2025-09-04,True,2025,2015-01-01,2024-12-31,0.27074799823358275,2208692.9232014487,0.0
2025-09-09,1,TRADE,EXECUTED,0.0125,300,0.4,1.0,10.0,2025-09-16,2025-09-10,2025-09-11,75,27.599999999999994,25.599999999999994,3164.9999999999995,100.39305005,3064.6069499499995,7,6,24950.3,25072.3,24300.0,24600.0,25300.0,25600.0,6.45,16.15,22.4,4.5,4.2,9.25,15.95,2.4,300.0,272.4,20430.0,24572.4,25327.6,0.030646069499499995,0.15000523494615758,take_profit_eod_mark,35.3,2647.5,2025-09-11,True,2025,2015-01-01,2024-12-31,0.27074799823358275,2211757.530151399,0.0
2025-09-16,1,TRADE,EXECUTED,0.0125,300,0.4,1.0,10.0,2025-09-23,2025-09-17,2025-09-18,75,29.2,27.2,3412.5,100.7308862,3311.7691138,7,6,25331.4,25423.4,24700.0,25000.0,25650.0,25950.0,7.4,18.2,22.7,4.3,4.1,7.25,19.7,2.55,300.0,270.8,20310.0,24970.8,25679.2,0.033117691138,0.16306101003446577,take_profit_eod_mark,32.75,2456.25,2025-09-18,True,2025,2015-01-01,2024-12-31,0.27074799823358275,2215069.299265199,0.0
2025-09-23,1,TRADE,EXECUTED,0.0125,300,0.4,1.0,10.0,2025-09-30,2025-09-24,2025-09-25,75,32.9,30.9,6378.75,103.46747037499999,6275.282529625,7,6,25255.8,25111.9,24600.0,24900.0,25600.0,25900.0,8.75,37.0,7.35,2.7,12.6,66.85,4.45,2.55,300.0,267.1,20032.5,24867.1,25632.9,0.06275282529625001,0.313255086964932,take_profit_eod_mark,45.099999999999994,3382.4999999999995,2025-09-25,True,2025,2015-01-01,2024-12-31,0.27074799823358275,2221344.581794824,0.0
2025-09-30,1,TRADE,EXECUTED,0.0125,300,0.4,1.0,10.0,2025-10-07,2025-10-01,2025-10-03,75,54.300000000000004,52.300000000000004,7496.25,104.085108425,7392.164891575,7,6,24612.0,24967.2,24000.0,24300.0,24950.0,25250.0,3.8,6.9,57.8,6.6,2.85,4.15,51.4,3.05,300.0,245.7,18427.5,24245.7,25004.3,0.07392164891575,0.40114854926468596,take_profit_eod_mark,70.80000000000001,5310.000000000001,2025-10-03,True,2025,2015-01-01,2024-12-31,0.27074799823358275,2228736.746686399,0.0
2025-10-07,1,TRADE,EXECUTED,0.0125,300,0.4,1.0,10.0,2025-10-14,2025-10-08,2025-10-09,75,37.75000000000001,35.75000000000001,3577.5,101.43315725000001,3476.06684275,7,6,25225.3,25120.4,24600.0,24900.0,25550.0,25850.0,9.45,42.7,7.15,2.65,4.8,13.65,6.6,1.5,300.0,262.25,19668.75,24862.25,25587.75,0.0347606684275,0.17673044005084207,take_profit_eod_mark,37.400000000000006,2805.0000000000005,2025-10-09,True,2025,2015-01-01,2024-12-31,0.27074799823358275,2232212.813529149,0.0
2025-10-14,1,TRADE,EXECUTED,0.0125,300,0.4,1.0,10.0,2025-10-20,2025-10-15,2025-10-16,75,36.74999999999999,34.74999999999999,10991.25,106.207500275,10885.042499725,6,5,25206.0,25424.8,24550.0,24850.0,25550.0,25850.0,6.25,11.65,35.05,3.7,4.25,5.9,127.5,15.35,300.0,263.25,19743.75,24813.25,25586.75,0.10885042499724999,0.5513158594352643,take_profit_eod_mark,45.55,3416.25,2025-10-16,True,2025,2015-01-01,2024-12-31,0.27074799823358275,2243097.856028874,0.0
2025-10-21,1,TRADE,EXECUTED,0.0125,300,0.4,1.0,10.0,2025-10-28,2025-10-23,2025-10-24,75,30.1,28.1,3476.2499999999995,101.36127912500001,3374.8887208749993,7,5,25906.3,25976.9,25250.0,25550.0,26250.0,26550.0,7.45,17.5,25.2,5.15,5.4,19.65,10.2,4.2,300.0,269.9,20242.5,25519.9,26280.1,0.033748887208749995,0.1667229206310979,take_profit_eod_mark,29.6,2220.0,2025-10-24,True,2025,2015-01-01,2024-12-31,0.27074799823358275,2246472.744749749,0.0
2025-10-28,1,TRADE,EXECUTED,0.0125,300,0.4,1.0,10.0,2025-11-04,2025-10-29,2025-10-30,75,77.94999999999999,75.94999999999999,8062.5,109.49280590000001,7953.0071941,7,6,25922.4,26238.7,25250.0,25550.0,26250.0,26550.0,6.9,16.0,91.25,22.4,5.3,17.95,27.25,6.35,300.0,222.05,16653.75,25472.05,26327.95,0.079530071941,0.4775505333093147,take_profit_eod_mark,83.6,6270.0,2025-10-30,True,2025,2015-01-01,2024-12-31,0.27074799823358275,2254425.751943849,0.0
2025-11-04,1,TRADE,EXECUTED,0.0125,300,0.4,1.0,10.0,2025-11-11,2025-11-06,2025-11-07,75,34.050000000000004,32.050000000000004,4421.25,101.41331982499997,4319.836680175,7,5,25708.3,25627.2,25050.0,25350.0,26050.0,26350.0,7.3,37.65,6.2,2.5,6.25,33.65,2.95,1.45,300.0,265.95,19946.25,25315.95,26084.05,0.04319836680175,0.21657387630130975,take_profit_eod_mark,33.2,2490.0,2025-11-07,True,2025,2015-01-01,2024-12-31,0.27074799823358275,2258745.588624024,0.0
2025-11-11,1,TRADE,EXECUTED,0.0125,300,0.4,1.0,10.0,2025-11-18,2025-11-12,2025-11-13,75,51.64999999999999,49.64999999999999,7436.249999999999,107.06437227499998,7329.185627724999,7,6,25811.4,25986.1,25150.0,25450.0,26150.0,26450.0,9.35,21.45,49.15,9.6,10.3,25.5,46.3,10.0,300.0,248.35000000000002,18626.25,25398.35,26201.65,0.07329185627724999,0.39348691377625655,take_profit_eod_mark,65.1,4882.5,2025-11-13,True,2025,2015-01-01,2024-12-31,0.27074799823358275,2266074.774251749,0.0
2025-11-18,1,TRADE,EXECUTED,0.0125,300,0.4,1.0,10.0,2025-11-25,2025-11-19,2025-11-20,75,57.79999999999999,55.79999999999999,9521.25,108.410024675,9412.839975325,7,6,25948.8,26071.0,25300.0,25600.0,26300.0,26600.0,9.15,24.4,52.95,10.4,5.1,8.7,83.95,14.4,300.0,242.20000000000002,18165.0,25542.2,26357.8,0.09412839975324999,0.5181855202491054,take_profit_eod_mark,77.54999999999998,5816.249999999999,2025-11-20,True,2025,2015-01-01,2024-12-31,0.27074799823358275,2275487.6142270737,0.0
2025-11-25,1,TRADE,EXECUTED,0.0125,300,0.4,1.0,10.0,2025-12-02,2025-11-26,2025-11-27,75,99.20000000000002,97.20000000000002,13822.5,114.64951655000002,13707.85048345,7,6,25886.8,26381.2,25250.0,25550.0,26250.0,26550.0,5.85,10.85,119.55,25.35,2.65,4.0,102.4,14.65,300.0,200.79999999999998,15059.999999999998,25450.8,26349.2,0.1370785048345,0.910215835554449,take_profit_eod_mark,129.3,9697.5,2025-11-27,True,2025,2015-01-01,2024-12-31,0.27074799823358275,2289195.464710524,0.0
2025-11-28,4,TRADE,EXECUTED,0.0125,300,0.4,1.0,10.0,2025-12-02,2025-12-01,2025-12-02,75,18.749999999999996,16.749999999999996,2992.5,97.7631266,2894.7368734,4,1,26387.4,26334.7,25750.0,26050.0,26750.0,27050.0,2.55,20.9,1.45,1.05,0.15,25.3,0.1,0.1,300.0,281.25,21093.75,26031.25,26768.75,0.028947368734,0.13723197029451853,take_profit_eod_mark,25.15,1886.25,2025-12-02,True,2025,2015-01-01,2024-12-31,0.27074799823358275,2292090.201583924,0.0
2025-12-03,2,TRADE,EXECUTED,0.0125,300,0.4,1.0,10.0,2025-12-09,2025-12-04,2025-12-05,75,22.400000000000002,20.400000000000002,1938.75,98.508373025,1840.241626975,6,5,26136.2,26186.5,25500.0,25800.0,26500.0,26800.0,4.4,21.55,7.3,2.05,2.8,5.9,5.75,1.4,300.0,277.6,20820.0,25777.6,26522.4,0.018402416269749998,0.08838816652137367,take_profit_eod_mark,21.400000000000002,1605.0000000000002,2025-12-05,True,2025,2015-01-01,2024-12-31,0.27074799823358275,2293930.443210899,0.0
2025-12-09,1,TRADE,EXECUTED,0.0125,300,0.4,1.0,10.0,2025-12-16,2025-12-10,2025-12-11,75,49.20000000000001,47.20000000000001,4807.500000000001,103.66268585,4703.837314150001,7,6,25960.2,25863.9,25300.0,25600.0,26300.0,26600.0,14.0,54.95,12.4,4.15,4.3,16.0,9.25,2.05,300.0,250.79999999999998,18810.0,25550.8,26349.2,0.04703837314150001,0.25007109591440724,take_profit_eod_mark,46.35000000000001,3476.2500000000005,2025-12-11,True,2025,2015-01-01,2024-12-31,0.27074799823358275,2298634.2805250487,0.0
2025-12-16,1,TRADE,EXECUTED,0.0125,300,0.4,1.0,10.0,2025-12-23,2025-12-17,2025-12-18,75,31.600000000000005,29.600000000000005,3705.0000000000005,101.0841908,3603.9158092000002,7,6,25940.7,25897.8,25300.0,25600.0,26300.0,26600.0,6.9,31.5,10.7,3.7,5.6,23.85,6.05,2.5,300.0,268.4,20130.0,25568.4,26331.6,0.036039158092,0.17903208192747144,take_profit_eod_mark,36.900000000000006,2767.5000000000005,2025-12-18,True,2025,2015-01-01,2024-12-31,0.27074799823358275,2302238.196334249,0.0
2026-01-06,1,TRADE,EXECUTED,0.0125,300,0.4,1.0,10.0,2026-01-13,2026-01-07,2026-01-08,65,24.899999999999995,22.899999999999995,7293.0,102.83992448000001,7190.16007552,7,6,26285.1,26235.3,25650.0,25950.0,26650.0,26950.0,5.15,27.4,4.45,1.8,20.4,110.8,2.65,1.75,300.0,275.1,17881.5,25925.1,26674.9,0.0719016007552,0.4021004991482817,take_profit_eod_mark,9.249999999999998,601.2499999999999,2026-01-08,True,2026-YTD,2015-01-01,2025-12-31,0.27721292952841053,2309428.356409769,0.0
2026-01-13,1,TRADE,EXECUTED,0.0125,300,0.4,1.0,10.0,2026-01-20,2026-01-14,2026-01-16,65,40.95,38.95,3861.0000000000005,102.00734871,3758.9926512900006,7,6,25790.8,25719.0,25150.0,25450.0,26150.0,26450.0,14.15,45.15,14.3,4.35,5.75,23.2,7.2,2.2,300.0,259.05,16838.25,25409.05,26190.95,0.0375899265129,0.22324128999688214,take_profit_eod_mark,38.550000000000004,2505.7500000000005,2026-01-16,True,2026-YTD,2015-01-01,2025-12-31,0.27721292952841053,2313187.349061059,0.0
2026-01-20,1,TRADE,EXECUTED,0.0125,300,0.4,1.0,10.0,2026-01-27,2026-01-21,2026-01-22,65,57.29999999999998,55.29999999999998,5937.749999999999,106.690597865,5831.059402134999,7,6,25259.2,25178.2,24600.0,24900.0,25600.0,25900.0,27.85,65.85,27.55,8.25,5.95,17.1,33.9,7.0,300.0,242.70000000000002,15775.500000000002,24842.7,25657.3,0.05831059402134999,0.3696275491829101,take_profit_eod_mark,28.14999999999998,1829.7499999999989,2026-01-22,True,2026-YTD,2015-01-01,2025-12-31,0.27721292952841053,2319018.408463194,0.0
2026-01-27,1,TRADE,EXECUTED,0.0125,300,0.4,1.0,10.0,2026-02-03,2026-01-28,2026-01-29,65,115.30000000000001,113.30000000000001,14946.75,127.521635755,14819.228364245,7,6,25164.2,25450.4,24500.0,24800.0,25500.0,25800.0,23.9,50.05,147.55,58.4,15.05,31.35,163.1,60.75,300.0,184.7,12005.5,24684.7,25615.3,0.14819228364245,1.2343699441293574,take_profit_eod_mark,118.25000000000001,7686.250000000001,2026-01-29,True,2026-YTD,2015-01-01,2025-12-31,0.27721292952841053,2333837.636827439,0.0
2026-01-30,4,TRADE,EXECUTED,0.0125,300,0.4,1.0,10.0,2026-02-03,2026-02-02,2026-02-03,65,71.2,69.2,4569.5,103.27504488,4466.22495512,4,1,25416.4,25141.8,24750.0,25050.0,25750.0,26050.0,16.5,86.9,2.25,1.45,0.15,0.25,3.45,0.45,300.0,228.8,14872.0,24978.8,25821.2,0.0446622495512,0.3003109840720818,take_profit_eod_mark,-240.89999999999998,-15658.499999999998,2026-02-03,True,2026-YTD,2015-01-01,2025-12-31,0.27721292952841053,2338303.861782559,0.0
2026-02-04,2,TRADE,EXECUTED,0.0125,300,0.4,1.0,10.0,2026-02-10,2026-02-05,2026-02-06,65,55.50000000000001,53.50000000000001,5502.25,106.619214605,5395.630785395,6,5,25848.8,25725.0,25200.0,25500.0,26200.0,26500.0,22.5,70.95,14.4,7.35,15.7,43.7,10.6,5.45,300.0,244.5,15892.5,25444.5,26255.5,0.05395630785395,0.33950799341796445,take_profit_eod_mark,62.75,4078.75,2026-02-06,True,2026-YTD,2015-01-01,2025-12-31,0.27721292952841053,2343699.492567954,0.0
2026-02-10,1,TRADE,EXECUTED,0.0125,300,0.4,1.0,10.0,2026-02-17,2026-02-11,2026-02-12,65,29.949999999999996,27.949999999999996,4033.25,102.98478159500002,3930.265218405,7,6,25985.6,25994.2,25350.0,25650.0,26350.0,26650.0,14.45,33.15,18.1,6.85,13.65,45.6,8.85,4.7,300.0,270.05,17553.25,25620.05,26379.95,0.03930265218405,0.22390527215216555,take_profit_eod_mark,36.8,2392.0,2026-02-12,True,2026-YTD,2015-01-01,2025-12-31,0.27721292952841053,2347629.757786359,0.0
2026-02-13,4,TRADE,EXECUTED,0.0125,300,0.4,1.0,10.0,2026-02-17,2026-02-16,2026-02-17,65,24.650000000000002,22.650000000000002,1352.0,98.40962562,1253.59037438,4,1,25518.8,25717.2,24850.0,25150.0,25850.0,26150.0,7.45,11.55,27.3,6.75,0.1,0.1,0.25,0.1,300.0,275.35,17897.75,25125.35,25874.65,0.0125359037438,0.07004178594404324,take_profit_eod_mark,14.450000000000003,939.2500000000002,2026-02-17,True,2026-YTD,2015-01-01,2025-12-31,0.27721292952841053,2348883.348160739,0.0
2026-02-18,2,TRADE,EXECUTED,0.0125,300,0.4,1.0,10.0,2026-02-24,2026-02-19,2026-02-20,65,102.65,100.65,10227.750000000002,118.630575525,10109.119424475002,6,5,25827.8,25446.0,25200.0,25500.0,26200.0,26500.0,61.1,159.2,11.05,6.5,37.8,92.35,7.2,3.05,300.0,197.35,12827.75,25397.35,26302.65,0.10109119424475002,0.7880664515971236,take_profit_eod_mark,85.10000000000002,5531.500000000002,2026-02-20,True,2026-YTD,2015-01-01,2025-12-31,0.27721292952841053,2358992.467585214,0.0
2026-02-24,1,TRADE,EXECUTED,0.0125,300,0.4,1.0,10.0,2026-03-02,2026-02-25,2026-02-26,65,61.300000000000004,59.300000000000004,6366.75,107.193747785,6259.556252215,6,5,25421.7,25628.8,24800.0,25100.0,25750.0,26050.0,17.55,39.45,54.05,14.65,9.6,22.3,35.7,7.75,300.0,238.7,15515.5,25038.7,25811.3,0.06259556252215,0.40343889995262805,take_profit_eod_mark,72.7,4725.5,2026-02-26,True,2026-YTD,2015-01-01,2025-12-31,0.27721292952841053,2365252.023837429,0.0
2026-03-04,2,TRADE,EXECUTED,0.0125,300,0.4,1.0,10.0,2026-03-10,2026-03-05,2026-03-06,65,129.95,127.94999999999999,15362.750000000002,133.365198415,15229.384801585002,6,5,24584.7,24854.3,23950.0,24250.0,24900.0,25200.0,43.8,78.45,145.85,50.55,83.1,153.15,60.2,19.85,300.0,170.05,11053.25,24120.05,25029.95,0.15229384801585003,1.3778196278547035,take_profit_eod_mark,115.64999999999999,7517.249999999999,2026-03-06,True,2026-YTD,2015-01-01,2025-12-31,0.27721292952841053,2380481.4086390142,0.0
2026-03-10,1,TRADE,EXECUTED,0.0125,300,0.4,1.0,10.0,2026-03-17,2026-03-11,2026-03-12,65,157.85,155.85,22522.5,180.75735160000002,22341.7426484,7,6,24393.6,23939.1,23750.0,24050.0,24700.0,25000.0,235.3,370.65,40.35,17.85,288.7,473.5,14.75,6.9,300.0,142.15,9239.75,23892.15,24857.85,0.22341742648399998,2.4180029382180255,take_profit_eod_mark,107.74999999999999,7003.749999999999,2026-03-12,True,2026-YTD,2015-01-01,2025-12-31,0.27721292952841053,2402823.151287414,0.0
2026-03-13,4,TRADE,EXECUTED,0.0125,300,0.4,1.0,10.0,2026-03-17,2026-03-16,2026-03-17,65,95.80000000000001,93.80000000000001,11937.250000000002,110.689700505,11826.560299495002,4,1,23199.3,23429.2,22600.0,22900.0,23500.0,23800.0,14.95,34.75,100.8,24.8,0.1,0.15,91.95,0.15,300.0,204.2,13273.0,22804.2,23595.8,0.11826560299495002,0.8910239056351241,take_profit_eod_mark,91.70000000000002,5960.500000000001,2026-03-17,True,2026-YTD,2015-01-01,2025-12-31,0.27721292952841053,2414649.7115869094,0.0
2026-03-18,2,TRADE,EXECUTED,0.0125,300,0.4,1.0,10.0,2026-03-24,2026-03-19,2026-03-20,65,190.00000000000003,188.00000000000003,24303.5,188.72129252000002,24114.77870748,6,5,23776.4,23054.8,23150.0,23450.0,24100.0,24400.0,326.7,508.25,16.85,8.4,249.65,428.75,15.4,6.6,300.0,109.99999999999997,7149.999999999998,23260.0,24290.0,0.2411477870748,3.3726963227244764,take_profit_eod_mark,162.95000000000002,10591.750000000002,2026-03-20,True,2026-YTD,2015-01-01,2025-12-31,0.27721292952841053,2438764.4902943894,0.0
2026-03-24,1,TRADE,EXECUTED,0.0125,300,0.4,1.0,10.0,2026-03-30,2026-03-25,2026-03-27,65,181.05000000000004,179.05000000000004,18343.000000000004,149.1566864,18193.843313600002,6,5,22928.4,23300.0,22300.0,22600.0,23250.0,23550.0,51.5,84.8,305.1,157.35,53.9,123.5,63.2,27.65,300.0,118.94999999999996,7731.749999999997,22418.95,23431.05,0.18193843313600003,2.3531339365085535,take_profit_eod_mark,148.60000000000002,9659.000000000002,2026-03-27,True,2026-YTD,2015-01-01,2025-12-31,0.27721292952841053,2456958.3336079894,0.0
2026-04-01,2,TRADE,EXECUTED,0.0125,300,0.4,1.0,10.0,2026-04-07,2026-04-02,2026-04-06,65,145.64999999999998,143.64999999999998,16263.0,137.59964103000002,16125.40035897,6,5,22800.1,22766.6,22200.0,22500.0,23100.0,23400.0,115.1,200.25,102.2,41.7,23.5,49.9,122.7,40.55,300.0,154.35000000000002,10032.750000000002,22354.35,23245.65,0.16125400358970002,1.6072762063212975,take_profit_eod_mark,81.49999999999999,5297.499999999999,2026-04-06,True,2026-YTD,2015-01-01,2025-12-31,0.27721292952841053,2473083.733966959,0.0
2026-04-07,1,TRADE,EXECUTED,0.0125,300,0.4,1.0,10.0,2026-04-13,2026-04-08,2026-04-09,65,248.29999999999995,246.29999999999995,29899.999999999996,197.61289172999997,29702.387108269995,6,5,23151.1,24057.8,22550.0,22850.0,23450.0,23750.0,13.55,20.15,613.05,371.35,6.55,13.2,431.55,222.5,300.0,51.700000000000045,3360.5000000000027,22601.7,23698.3,0.29702387108269995,8.83868088328224,take_profit_eod_mark,247.14999999999998,16064.749999999998,2026-04-09,True,2026-YTD,2015-01-01,2025-12-31,0.27721292952841053,2502786.1210752293,0.0
2026-04-15,2,TRADE,EXECUTED,0.0125,300,0.4,1.0,10.0,2026-04-21,2026-04-16,2026-04-17,65,90.75000000000001,88.75000000000001,10780.250000000002,114.33881688499999,10665.911183115002,6,5,24237.7,24195.8,23600.0,23900.0,24550.0,24850.0,33.35,84.6,53.2,13.7,14.1,36.0,73.15,15.95,300.0,209.25,13601.25,23809.25,24640.75,0.10665911183115002,0.7841860993007997,take_profit_eod_mark,89.25000000000001,5801.250000000001,2026-04-17,True,2026-YTD,2015-01-01,2025-12-31,0.27721292952841053,2513452.0322583443,0.0
2026-04-21,1,TRADE,EXECUTED,0.0125,300,0.4,1.0,10.0,2026-04-28,2026-04-22,2026-04-23,65,119.35000000000002,117.35000000000002,16370.25,133.681910395,16236.568089605,7,6,24584.5,24381.2,23950.0,24250.0,24900.0,25200.0,78.1,165.55,47.25,15.35,102.95,231.1,13.7,5.35,300.0,180.64999999999998,11742.249999999998,24130.65,25019.35,0.16236568089605,1.3827476071114992,take_profit_eod_mark,143.8,9347.0,2026-04-23,True,2026-YTD,2015-01-01,2025-12-31,0.27721292952841053,2529688.600347949,0.0
2026-04-24,4,TRADE,EXECUTED,0.0125,300,0.4,1.0,10.0,2026-04-28,2026-04-27,2026-04-28,65,38.5,36.5,2245.75,99.323513465,2146.426486535,4,1,23922.8,24120.1,23300.0,23600.0,24250.0,24550.0,2.6,5.65,44.1,8.65,0.1,0.1,0.15,0.1,300.0,261.5,16997.5,23561.5,24288.5,0.02146426486535,0.12627895199499928,take_profit_eod_mark,30.75,1998.75,2026-04-28,True,2026-YTD,2015-01-01,2025-12-31,0.27721292952841053,2531835.026834484,0.0
